Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05/04/2025 16:04:09.91;1000.86;1001.62;639.36;458.90;452.98;480.80;102.87;99.56
05/04/2025 16:04:09.92;1001.08;1001.62;639.58;457.57;449.45;485.44;102.87;99.56
05/04/2025 16:04:09.93;1000.64;1001.62;642.46;458.67;448.79;482.12;102.87;99.78
05/04/2025 16:04:09.94;1001.08;1001.39;638.92;457.79;444.81;483.67;102.65;99.56
05/04/2025 16:04:09.96;1000.86;1001.62;642.90;458.67;443.49;485.44;102.87;99.78
05/04/2025 16:04:09.97;1001.08;1001.62;639.36;460.00;441.28;483.23;102.87;99.78
05/04/2025 16:04:09.97;1000.86;1001.62;642.01;458.67;438.41;487.20;102.87;99.56
05/04/2025 16:04:09.98;1000.86;1001.62;640.03;460.00;437.53;484.11;102.87;99.78
05/04/2025 16:04:10.00;1001.08;1001.39;639.14;458.45;434.44;488.75;102.87;99.56
05/04/2025 16:04:10.00;1000.86;1001.62;642.68;458.23;434.00;485.44;102.87;99.56
05/04/2025 16:04:10.02;1001.31;1001.62;639.36;458.90;431.13;486.76;102.87;99.78
05/04/2025 16:04:10.02;1000.64;1001.39;642.90;458.01;430.02;490.52;102.87;99.56
05/04/2025 16:04:10.03;1000.86;1001.62;638.92;459.34;428.48;487.87;102.87;99.56
05/04/2025 16:04:10.05;1001.31;1001.62;640.25;458.01;426.27;493.17;103.09;99.78
05/04/2025 16:04:10.05;1000.86;1001.62;641.79;459.12;425.83;489.63;102.87;99.56
05/04/2025 16:04:10.07;1001.31;1001.62;639.14;458.23;423.40;494.05;103.09;99.56
05/04/2025 16:04:10.08;1000.86;1001.39;643.12;459.12;422.96;494.49;102.87;99.78
05/04/2025 16:04:10.09;1001.08;1001.62;639.14;460.00;420.75;494.27;102.65;99.78
05/04/2025 16:04:10.10;1001.08;1001.39;642.68;458.90;419.65;499.35;103.09;99.78
05/04/2025 16:04:10.11;1000.86;1001.62;639.58;460.22;418.32;496.48;102.87;99.78
05/04/2025 16:04:10.12;1001.08;1001.39;639.36;458.90;415.89;502.67;102.87;99.56
05/04/2025 16:04:10.13;1000.64;1001.62;642.90;458.01;415.89;499.13;103.09;99.78
05/04/2025 16:04:10.14;1001.08;1001.62;639.14;458.45;413.25;501.78;102.87;99.78
05/04/2025 16:04:10.15;1000.86;1001.39;642.90;457.79;412.36;505.54;103.09;99.56
