Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 08:52:52.76;1001.08;1001.62;638.92;458.23;410.82;469.97;102.43;99.56
06/04/2025 08:52:52.78;1000.86;1001.39;640.91;457.13;411.04;478.59;102.87;99.78
06/04/2025 08:52:52.79;1001.31;1001.62;640.91;457.57;410.60;475.28;102.87;99.78
06/04/2025 08:52:52.80;1000.86;1001.62;638.92;458.45;412.36;485.66;102.87;99.56
06/04/2025 08:52:52.81;1001.08;1001.62;642.68;458.23;411.92;488.09;103.09;99.78
06/04/2025 08:52:52.82;1000.86;1001.62;639.14;459.56;414.79;488.97;103.09;99.78
06/04/2025 08:52:52.83;1000.86;1001.39;642.68;458.23;413.69;496.04;103.09;99.78
06/04/2025 08:52:52.84;1001.31;1001.62;639.14;458.45;416.34;493.61;103.09;99.78
06/04/2025 08:52:52.85;1000.86;1001.39;639.14;457.35;418.76;502.22;102.87;99.56
06/04/2025 08:52:52.86;1001.31;1001.62;642.46;457.35;419.65;498.25;102.87;99.78
06/04/2025 08:52:52.87;1000.86;1001.62;639.14;458.67;423.84;502.44;103.09;99.78
06/04/2025 08:52:52.88;1000.86;1001.62;642.68;457.35;423.40;507.52;103.09;99.56
06/04/2025 08:52:52.89;1001.08;1001.62;638.92;458.67;428.70;505.76;103.09;99.78
06/04/2025 08:52:52.90;1000.86;1001.62;641.35;457.35;429.36;512.38;103.09;99.78
06/04/2025 08:52:52.91;1001.31;1001.62;640.03;457.57;432.45;508.41;102.87;99.56
06/04/2025 08:52:52.92;1000.86;1001.62;639.14;458.45;433.55;513.71;103.09;99.78
06/04/2025 08:52:52.93;1001.08;1001.39;642.68;457.13;432.23;513.05;103.09;99.78
06/04/2025 08:52:52.94;1001.08;1001.62;638.92;458.90;433.33;512.60;103.09;99.56
06/04/2025 08:52:52.95;1000.86;1001.62;642.90;458.45;432.89;517.46;103.09;99.78
06/04/2025 08:52:52.96;1001.08;1001.62;638.92;458.23;432.45;513.71;103.32;99.78
06/04/2025 08:52:52.97;1000.86;1001.62;639.36;457.13;760.93;519.23;103.09;99.78
06/04/2025 08:52:52.98;1001.08;1001.62;642.24;458.01;1001.55;516.58;103.32;99.78
06/04/2025 08:52:52.99;1000.86;1001.62;638.92;459.34;1001.55;516.14;103.32;99.78
06/04/2025 08:52:53.00;1000.64;1001.62;642.68;458.01;1001.55;518.35;103.32;99.78
06/04/2025 08:52:53.01;1001.31;1001.84;638.92;459.56;1001.55;513.49;103.32;99.78
06/04/2025 08:52:53.02;1000.64;1001.62;641.79;458.23;1001.55;516.14;103.32;99.78
06/04/2025 08:52:53.03;1001.08;1001.62;639.36;458.45;1001.55;510.84;103.09;99.78
06/04/2025 08:52:53.04;1000.86;1001.62;639.14;458.90;1001.77;511.50;103.32;99.78
06/04/2025 08:52:53.05;1000.86;1001.62;642.68;458.01;1001.55;508.19;103.09;99.78
06/04/2025 08:52:53.06;1001.31;1001.62;638.92;459.34;1001.55;504.21;103.09;99.78
06/04/2025 08:52:53.07;1000.86;1001.62;642.68;458.23;1001.55;506.42;103.09;99.78
06/04/2025 08:52:53.08;1001.31;1001.84;638.92;458.67;1001.55;499.79;102.87;99.78
06/04/2025 08:52:53.09;1000.86;1001.62;640.25;457.35;1001.55;500.46;103.09;99.78
06/04/2025 08:52:53.10;1001.08;1001.62;641.57;457.35;1001.55;495.38;102.87;99.78
06/04/2025 08:52:53.11;1001.08;1001.62;638.70;458.45;1001.55;492.50;102.87;99.78
06/04/2025 08:52:53.12;1000.86;1001.62;642.90;457.57;986.31;494.93;103.09;99.78
06/04/2025 08:52:53.13;1001.08;1001.62;638.92;458.45;953.86;490.96;103.09;99.78
06/04/2025 08:52:53.14;1000.86;1001.62;642.46;457.35;874.17;494.71;102.87;99.78
06/04/2025 08:52:53.15;1001.08;1001.62;639.36;458.90;842.38;490.52;103.09;99.78
06/04/2025 08:52:53.16;1001.08;1001.62;639.14;458.90;732.23;482.79;102.87;99.78
06/04/2025 08:52:53.17;1000.86;1001.62;642.68;458.23;714.79;480.36;102.87;99.78
